Location ID,Date,Cases to Date,Population,New Cases,Viral RNA Concentration (copies/gram of dry sludge),Proportion of Population Fully Vaccinated
7,42591,443,72446,8, , 
8,42591,467,38414,26, , 
11,42591,826,42483,14, , 
12,42591,217,29920,5, , 
1,42590,2004,79997,9, , 
2,42590,83,25015,2, , 
3,42590,151,31488,1, , 
4,42590,359,63911,12, , 
5,42590,349,44245,11, , 
6,42590,383,48666,6, , 
7,42590,435,72446,10, , 
8,42590,441,38414,3, , 
11,42590,812,42483,4, , 
12,42590,212,29920,1, , 
1,42589,1995,79997,15, , 
2,42589,81,25015,3, , 
3,42589,150,31488,1, , 
4,42589,347,63911,7, , 
5,42589,338,44245,4, , 
6,42589,377,48666,8, , 
7,42589,425,72446,7, , 
8,42589,438,38414,3, , 
11,42589,808,42483,12, , 
12,42589,211,29920,9, , 
1,42588,1980,79997,34, , 
2,42588,78,25015,2, , 
3,42588,149,31488,1, , 
4,42588,340,63911,12, , 
5,42588,334,44245,6, , 
6,42588,369,48666,15, , 
7,42588,418,72446,14, , 
8,42588,435,38414,5, , 
11,42588,796,42483,12, , 
12,42588,202,29920,0, , 
1,42587,1946,79997,32, , 
2,42587,76,25015,0, , 
3,42587,148,31488,2, , 
4,42587,328,63911,10, , 
5,42587,328,44245,12, , 
6,42587,354,48666,12, , 
7,42587,404,72446,14, , 
8,42587,430,38414,4, , 
11,42587,784,42483,22, , 
12,42587,202,29920,3, , 
1,42586,1914,79997,19, , 
2,42586,76,25015,0, , 
3,42586,146,31488,0, , 
4,42586,318,63911,14, , 
5,42586,316,44245,20, , 
6,42586,342,48666,6, , 
7,42586,390,72446,24, , 
8,42586,426,38414,5, , 
11,42586,762,42483,10, , 
12,42586,199,29920,3, , 
1,42585,1895,79997,22, , 
2,42585,76,25015,1, , 
3,42585,146,31488,0, , 
4,42585,304,63911,18, , 
5,42585,296,44245,16, , 
6,42585,336,48666,5, , 
7,42585,366,72446,9, , 
8,42585,421,38414,3, , 
11,42585,752,42483,10, , 
12,42585,196,29920,8, , 
1,42584,1873,79997,28, , 
2,42584,75,25015,0, , 
3,42584,146,31488,1, , 
4,42584,286,63911,2, , 
5,42584,280,44245,3, , 
6,42584,331,48666,4, , 
7,42584,357,72446,2, , 
8,42584,418,38414,13, , 
11,42584,742,42483,10, , 
12,42584,188,29920,6, , 
1,42583,1845,79997,26, , 
2,42583,75,25015,1, , 
3,42583,145,31488,1, , 
4,42583,284,63911,1, , 
5,42583,277,44245,4, , 
6,42583,327,48666,3, , 
7,42583,355,72446,4, , 
8,42583,405,38414,4, , 
11,42583,732,42483,5, , 
12,42583,182,29920,2, , 
1,42582,1819,79997,9, , 
2,42582,74,25015,0, , 
3,42582,144,31488,1, , 
4,42582,283,63911,0, , 
5,42582,273,44245,2, , 
6,42582,324,48666,2, , 
7,42582,351,72446,2, , 
8,42582,401,38414,14, , 
11,42582,727,42483,11, , 
12,42582,180,29920,3, , 
1,42581,1810,79997,36, , 
2,42581,74,25015,0, , 
3,42581,143,31488,1, , 
4,42581,283,63911,6, , 
5,42581,271,44245,3, , 
6,42581,322,48666,10, , 
7,42581,349,72446,2, , 
8,42581,387,38414,4, , 
11,42581,716,42483,16, , 
12,42581,177,29920,4, , 
1,42580,1774,79997,25, , 
2,42580,74,25015,3, , 
3,42580,142,31488,2, , 
4,42580,277,63911,3, , 
5,42580,268,44245,3, , 
6,42580,312,48666,1, , 
7,42580,347,72446,0, , 
8,42580,383,38414,1, , 
11,42580,700,42483,15, , 
12,42580,173,29920,8, , 
1,42579,1749,79997,33, , 
2,42579,71,25015,0, , 
3,42579,140,31488,4, , 
4,42579,274,63911,1, , 
5,42579,265,44245,1, , 
6,42579,311,48666,4, , 
7,42579,347,72446,5, , 
8,42579,382,38414,2, , 
11,42579,685,42483,18, , 
12,42579,165,29920,4, , 
1,42578,1716,79997,15, , 
2,42578,71,25015,0, , 
3,42578,136,31488,3, , 
4,42578,273,63911,4, , 
5,42578,264,44245,3, , 
6,42578,307,48666,1, , 
7,42578,342,72446,6, , 
8,42578,380,38414,7, , 
11,42578,667,42483,12, , 
12,42578,161,29920,1, , 
1,42577,1701,79997,22, , 
2,42577,71,25015,0, , 
3,42577,133,31488,2, , 
4,42577,269,63911,9, , 
5,42577,261,44245,6, , 
6,42577,306,48666,8, , 
7,42577,336,72446,7, , 
8,42577,373,38414,11, , 
11,42577,655,42483,18, , 
12,42577,160,29920,5, , 
1,42576,1679,79997,21, , 
2,42576,71,25015,3, , 
3,42576,131,31488,4, , 
4,42576,260,63911,13, , 
5,42576,255,44245,2, , 
6,42576,298,48666,0, , 
7,42576,329,72446,2, , 
8,42576,362,38414,2, , 
11,42576,637,42483,11, , 
12,42576,155,29920,0, , 
1,42575,1658,79997,21, , 
2,42575,68,25015,0, , 
3,42575,127,31488,2, , 
4,42575,247,63911,0, , 
5,42575,253,44245,4, , 
6,42575,298,48666,3, , 
7,42575,327,72446,2, , 
8,42575,360,38414,2, , 
11,42575,626,42483,14, , 
12,42575,155,29920,0, , 
1,42574,1637,79997,55, , 
2,42574,68,25015,0, , 
3,42574,125,31488,0, , 
4,42574,247,63911,5, , 
5,42574,249,44245,3, , 
6,42574,295,48666,4, , 
7,42574,325,72446,3, , 
8,42574,358,38414,3, , 
11,42574,612,42483,15, , 
12,42574,155,29920,2, , 
1,42573,1582,79997,25, , 
2,42573,68,25015,6, , 
3,42573,125,31488,3, , 
4,42573,242,63911,4, , 
5,42573,246,44245,3, , 
6,42573,291,48666,6, , 
7,42573,322,72446,4, , 
8,42573,355,38414,2, , 
11,42573,597,42483,18, , 
12,42573,153,29920,5, , 
1,42572,1557,79997,18, , 
2,42572,62,25015,5, , 
3,42572,122,31488,3, , 
4,42572,238,63911,7, , 
5,42572,243,44245,1, , 
6,42572,285,48666,6, , 
7,42572,318,72446,8, , 
8,42572,353,38414,6, , 
11,42572,579,42483,16, , 
12,42572,148,29920,1, , 
1,42571,1539,79997,31, , 
2,42571,57,25015,0, , 
3,42571,119,31488,2, , 
4,42571,231,63911,10, , 
5,42571,242,44245,4, , 
6,42571,279,48666,3, , 
7,42571,310,72446,8, , 
8,42571,347,38414,4, , 
11,42571,563,42483,26, , 
12,42571,147,29920,10, , 
1,42570,1508,79997,12, , 
2,42570,57,25015,3, , 
3,42570,117,31488,8, , 
4,42570,221,63911,10, , 
5,42570,238,44245,6, , 
6,42570,276,48666,5, , 
7,42570,302,72446,10, , 
8,42570,343,38414,5, , 
11,42570,537,42483,14, , 
12,42570,137,29920,7, , 
1,42569,1496,79997,36, , 
2,42569,54,25015,0, , 
3,42569,109,31488,3, , 
4,42569,211,63911,7, , 
5,42569,232,44245,4, , 
6,42569,271,48666,4, , 
7,42569,292,72446,10, , 
8,42569,338,38414,5, , 
11,42569,523,42483,13, , 
12,42569,130,29920,0, , 
1,42568,1460,79997,21, , 
2,42568,54,25015,4, , 
3,42568,106,31488,0, , 
4,42568,204,63911,4, , 
5,42568,228,44245,2, , 
6,42568,267,48666,1, , 
7,42568,282,72446,6, , 
8,42568,333,38414,7, , 
11,42568,510,42483,8, , 
12,42568,130,29920,1, , 
1,42567,1439,79997,23, , 
2,42567,50,25015,1, , 
3,42567,106,31488,3, , 
4,42567,200,63911,5, , 
5,42567,226,44245,3, , 
6,42567,266,48666,5, , 
7,42567,276,72446,2, , 
8,42567,326,38414,5, , 
11,42567,502,42483,17, , 
12,42567,129,29920,0, , 
1,42566,1416,79997,33, , 
2,42566,49,25015,5, , 
3,42566,103,31488,5, , 
4,42566,195,63911,0, , 
5,42566,223,44245,2, , 
6,42566,261,48666,3, , 
7,42566,274,72446,5, , 
8,42566,321,38414,6, , 
11,42566,485,42483,21, , 
12,42566,129,29920,3, , 
1,42565,1383,79997,21, , 
2,42565,44,25015,0, , 
3,42565,98,31488,1, , 
4,42565,195,63911,1, , 
5,42565,221,44245,0, , 
6,42565,258,48666,1, , 
7,42565,269,72446,1, , 
8,42565,315,38414,5, , 
11,42565,464,42483,23, , 
12,42565,126,29920,5, , 
1,42564,1362,79997,30, , 
2,42564,44,25015,-1, , 
3,42564,97,31488,2, , 
4,42564,194,63911,3, , 
5,42564,221,44245,2, , 
6,42564,257,48666,6, , 
7,42564,268,72446,1, , 
8,42564,310,38414,7, , 
11,42564,441,42483,16, , 
12,42564,121,29920,2, , 
1,42563,1332,79997,30, , 
2,42563,45,25015,2, , 
3,42563,95,31488,5, , 
4,42563,191,63911,3, , 
5,42563,219,44245,4, , 
6,42563,251,48666,2, , 
7,42563,267,72446,4, , 
8,42563,303,38414,9, , 
11,42563,425,42483,13, , 
12,42563,119,29920,3, , 
1,42562,1302,79997,17, , 
2,42562,43,25015,1, , 
3,42562,90,31488,0, , 
4,42562,188,63911,3, , 
5,42562,215,44245,3, , 
6,42562,249,48666,3, , 
7,42562,263,72446,2, , 
8,42562,294,38414,2, , 
11,42562,412,42483,8, , 
12,42562,116,29920,3, , 
1,42561,1285,79997,32, , 
2,42561,42,25015,1, , 
3,42561,90,31488,1, , 
4,42561,185,63911,2, , 
5,42561,212,44245,4, , 
6,42561,246,48666,10, , 
7,42561,261,72446,4, , 
8,42561,292,38414,3, , 
11,42561,404,42483,7, , 
12,42561,113,29920,2, , 
1,42560,1253,79997,30, , 
2,42560,41,25015,2, , 
3,42560,89,31488,2, , 
4,42560,183,63911,6, , 
5,42560,208,44245,11, , 
6,42560,236,48666,9, , 
7,42560,257,72446,12, , 
8,42560,289,38414,13, , 
11,42560,397,42483,6, , 
12,42560,111,29920,3, , 
1,42559,1223,79997,30, , 
2,42559,39,25015,1, , 
3,42559,87,31488,2, , 
4,42559,177,63911,8, , 
5,42559,197,44245,8, , 
6,42559,227,48666,5, , 
7,42559,245,72446,3, , 
8,42559,276,38414,7, , 
11,42559,391,42483,10, , 
12,42559,108,29920,2, , 
1,42558,1193,79997,29, , 
2,42558,38,25015,0, , 
3,42558,85,31488,4, , 
4,42558,169,63911,4, , 
5,42558,189,44245,5, , 
6,42558,222,48666,2, , 
7,42558,242,72446,1, , 
8,42558,269,38414,7, , 
11,42558,381,42483,13, , 
12,42558,106,29920,3, , 
1,42557,1164,79997,17, , 
2,42557,38,25015,3, , 
3,42557,81,31488,0, , 
4,42557,165,63911,2, , 
5,42557,184,44245,2, , 
6,42557,220,48666,2, , 
7,42557,241,72446,6, , 
8,42557,262,38414,7, , 
11,42557,368,42483,10, , 
12,42557,103,29920,7, , 
1,42556,1147,79997,23, , 
2,42556,35,25015,3, , 
3,42556,81,31488,5, , 
4,42556,163,63911,5, , 
5,42556,182,44245,1, , 
6,42556,218,48666,4, , 
7,42556,235,72446,3, , 
8,42556,255,38414,9, , 
11,42556,358,42483,9, , 
12,42556,96,29920,11, , 
1,42555,1124,79997,20, , 
2,42555,32,25015,4, , 
3,42555,76,31488,0, , 
4,42555,158,63911,4, , 
5,42555,181,44245,4, , 
6,42555,214,48666,6, , 
7,42555,232,72446,4, , 
8,42555,246,38414,0, , 
11,42555,349,42483,4, , 
12,42555,85,29920,2, , 
1,42554,1104,79997,33, , 
2,42554,28,25015,1, , 
3,42554,76,31488,0, , 
4,42554,154,63911,11, , 
5,42554,177,44245,4, , 
6,42554,208,48666,13, , 
7,42554,228,72446,8, , 
8,42554,246,38414,2, , 
11,42554,345,42483,5, , 
12,42554,83,29920,6, , 
1,42553,1071,79997,20, , 
2,42553,27,25015,1, , 
3,42553,76,31488,1, , 
4,42553,143,63911,6, , 
5,42553,173,44245,6, , 
6,42553,195,48666,12, , 
7,42553,220,72446,9, , 
8,42553,244,38414,5, , 
11,42553,340,42483,15, , 
12,42553,77,29920,3, , 
1,42552,1051,79997,21, , 
2,42552,26,25015,1, , 
3,42552,75,31488,1, , 
4,42552,137,63911,7, , 
5,42552,167,44245,1, , 
6,42552,183,48666,4, , 
7,42552,211,72446,11, , 
8,42552,239,38414,11, , 
11,42552,325,42483,14, , 
12,42552,74,29920,5, , 
1,42551,1030,79997,28, , 
2,42551,25,25015,3, , 
3,42551,74,31488,1, , 
4,42551,130,63911,5, , 
5,42551,166,44245,0, , 
6,42551,179,48666,10, , 
7,42551,200,72446,3, , 
8,42551,228,38414,6, , 
11,42551,311,42483,10, , 
12,42551,69,29920,4, , 
1,42550,1002,79997,12, , 
2,42550,22,25015,0, , 
3,42550,73,31488,0, , 
4,42550,125,63911,4, , 
5,42550,166,44245,1, , 
6,42550,169,48666,6, , 
7,42550,197,72446,2, , 
8,42550,222,38414,7, , 
11,42550,301,42483,13, , 
12,42550,65,29920,5, , 
1,42549,990,79997,12, , 
2,42549,22,25015,0, , 
3,42549,73,31488,0, , 
4,42549,121,63911,3, , 
5,42549,165,44245,3, , 
6,42549,163,48666,3, , 
7,42549,195,72446,2, , 
8,42549,215,38414,8, , 
11,42549,288,42483,10, , 
12,42549,60,29920,1, , 
1,42548,978,79997,18, , 
2,42548,22,25015,0, , 
3,42548,73,31488,0, , 
4,42548,118,63911,0, , 
5,42548,162,44245,1, , 
6,42548,160,48666,5, , 
7,42548,193,72446,3, , 
8,42548,207,38414,5, , 
11,42548,278,42483,6, , 
12,42548,59,29920,1, , 
1,42547,960,79997,19, , 
2,42547,22,25015,1, , 
3,42547,73,31488,0, , 
4,42547,118,63911,3, , 
5,42547,161,44245,1, , 
6,42547,155,48666,3, , 
7,42547,190,72446,2, , 
8,42547,202,38414,4, , 
11,42547,272,42483,4, , 
12,42547,58,29920,0, , 
1,42546,941,79997,26, , 
2,42546,21,25015,0, , 
3,42546,73,31488,2, , 
4,42546,115,63911,2, , 
5,42546,160,44245,1, , 
6,42546,152,48666,1, , 
7,42546,188,72446,3, , 
8,42546,198,38414,8, , 
11,42546,268,42483,5, , 
12,42546,58,29920,5, , 
1,42545,915,79997,13, , 
2,42545,21,25015,1, , 
3,42545,71,31488,4, , 
4,42545,113,63911,2, , 
5,42545,159,44245,5, , 
6,42545,151,48666,3, , 
7,42545,185,72446,4, , 
8,42545,190,38414,10, , 
11,42545,263,42483,5, , 
12,42545,53,29920,3, , 
1,42544,902,79997,13, , 
2,42544,20,25015,1, , 
3,42544,67,31488,0, , 
4,42544,111,63911,2, , 
5,42544,154,44245,1, , 
6,42544,148,48666,5, , 
7,42544,181,72446,3, , 
8,42544,180,38414,10, , 
11,42544,258,42483,6, , 
12,42544,50,29920,1, , 
1,42543,889,79997,8, , 
2,42543,19,25015,1, , 
3,42543,67,31488,1, , 
4,42543,109,63911,2, , 
5,42543,153,44245,4, , 
6,42543,143,48666,2, , 
7,42543,178,72446,1, , 
8,42543,170,38414,8, , 
11,42543,252,42483,7, , 
12,42543,49,29920,2, , 
1,42542,881,79997,8, , 
2,42542,18,25015,4, , 
3,42542,66,31488,2, , 
4,42542,107,63911,2, , 
5,42542,149,44245,3, , 
6,42542,141,48666,4, , 
7,42542,177,72446,2, , 
8,42542,162,38414,12, , 
11,42542,245,42483,5, , 
12,42542,47,29920,1, , 
1,42541,873,79997,16, , 
2,42541,14,25015,1, , 
3,42541,64,31488,0, , 
4,42541,105,63911,7, , 
5,42541,146,44245,1, , 
6,42541,137,48666,10, , 
7,42541,175,72446,8, , 
8,42541,150,38414,11, , 
11,42541,240,42483,6, , 
12,42541,46,29920,0, , 
1,42540,857,79997,19, , 
2,42540,13,25015,0, , 
3,42540,64,31488,0, , 
4,42540,98,63911,0, , 
5,42540,145,44245,3, , 
6,42540,127,48666,5, , 
7,42540,167,72446,1, , 
8,42540,139,38414,5, , 
11,42540,234,42483,0, , 
12,42540,46,29920,0, , 
1,42539,838,79997,4, , 
2,42539,13,25015,0, , 
3,42539,64,31488,2, , 
4,42539,98,63911,1, , 
5,42539,142,44245,13, , 
6,42539,122,48666,4, , 
7,42539,166,72446,3, , 
8,42539,134,38414,8, , 
11,42539,234,42483,3, , 
12,42539,46,29920,0, , 
1,42538,834,79997,12, , 
2,42538,13,25015,0, , 
3,42538,62,31488,5, , 
4,42538,97,63911,0, , 
5,42538,129,44245,0, , 
6,42538,118,48666,1, , 
7,42538,163,72446,4, , 
8,42538,126,38414,4, , 
11,42538,231,42483,2, , 
12,42538,46,29920,1, , 
1,42537,822,79997,10, , 
2,42537,13,25015,1, , 
3,42537,57,31488,2, , 
4,42537,97,63911,1, , 
5,42537,129,44245,1, , 
6,42537,117,48666,1, , 
7,42537,159,72446,0, , 
8,42537,122,38414,3, , 
11,42537,229,42483,4, , 
12,42537,45,29920,3, , 
1,42536,812,79997,2, , 
2,42536,12,25015,0, , 
3,42536,55,31488,1, , 
4,42536,96,63911,1, , 
5,42536,128,44245,2, , 
6,42536,116,48666,2, , 
7,42536,159,72446,3, , 
8,42536,119,38414,7, , 
11,42536,225,42483,3, , 
12,42536,42,29920,3, , 
1,42535,810,79997,2, , 
2,42535,12,25015,1, , 
3,42535,54,31488,1, , 
4,42535,95,63911,0, , 
5,42535,126,44245,1, , 
6,42535,114,48666,1, , 
7,42535,156,72446,0, , 
8,42535,112,38414,5, , 
11,42535,222,42483,6, , 
12,42535,39,29920,3, , 
1,42534,808,79997,6, , 
2,42534,11,25015,0, , 
3,42534,53,31488,0, , 
4,42534,95,63911,1, , 
5,42534,125,44245,2, , 
6,42534,113,48666,6, , 
7,42534,156,72446,3, , 
8,42534,107,38414,5, , 
11,42534,216,42483,0, , 
12,42534,36,29920,1, , 
1,42533,802,79997,0, , 
2,42533,11,25015,0, , 
3,42533,53,31488,0, , 
4,42533,94,63911,2, , 
5,42533,123,44245,1, , 
6,42533,107,48666,0, , 
7,42533,153,72446,3, , 
8,42533,102,38414,2, , 
11,42533,216,42483,2, , 
12,42533,35,29920,1, , 
1,42532,802,79997,6, , 
2,42532,11,25015,0, , 
3,42532,53,31488,0, , 
4,42532,92,63911,1, , 
5,42532,122,44245,0, , 
6,42532,107,48666,2, , 
7,42532,150,72446,1, , 
8,42532,100,38414,5, , 
11,42532,214,42483,2, , 
12,42532,34,29920,0, , 
1,42531,796,79997,4, , 
2,42531,11,25015,0, , 
3,42531,53,31488,0, , 
4,42531,91,63911,0, , 
5,42531,122,44245,0, , 
6,42531,105,48666,2, , 
7,42531,149,72446,2, , 
8,42531,95,38414,2, , 
11,42531,212,42483,2, , 
12,42531,34,29920,1, , 
1,42530,792,79997,7, , 
2,42530,11,25015,0, , 
3,42530,53,31488,0, , 
4,42530,91,63911,0, , 
5,42530,122,44245,1, , 
6,42530,103,48666,1, , 
7,42530,147,72446,3, , 
8,42530,93,38414,3, , 
11,42530,210,42483,1, , 
12,42530,33,29920,0, , 
1,42529,785,79997,8, , 
2,42529,11,25015,0, , 
3,42529,53,31488,0, , 
4,42529,91,63911,1, , 
5,42529,121,44245,1, , 
6,42529,102,48666,4, , 
7,42529,144,72446,2, , 
8,42529,90,38414,5, , 
11,42529,209,42483,4, , 
12,42529,33,29920,2, , 
1,42528,777,79997,14, , 
2,42528,11,25015,1, , 
3,42528,53,31488,0, , 
4,42528,90,63911,0, , 
5,42528,120,44245,1, , 
6,42528,98,48666,0, , 
7,42528,142,72446,1, , 
8,42528,85,38414,4, , 
11,42528,205,42483,10, , 
12,42528,31,29920,0, , 
1,42527,763,79997,11, , 
2,42527,10,25015,0, , 
3,42527,53,31488,0, , 
4,42527,90,63911,2, , 
5,42527,119,44245,2, , 
6,42527,98,48666,2, , 
7,42527,141,72446,3, , 
8,42527,81,38414,0, , 
11,42527,195,42483,5, , 
12,42527,31,29920,0, , 
1,42526,752,79997,11, , 
2,42526,10,25015,0, , 
3,42526,53,31488,0, , 
4,42526,88,63911,7, , 
5,42526,117,44245,2, , 
6,42526,96,48666,3, , 
7,42526,138,72446,2, , 
8,42526,81,38414,2, , 
11,42526,190,42483,1, , 
12,42526,31,29920,0, , 
1,42525,741,79997,11, , 
2,42525,10,25015,2, , 
3,42525,53,31488,1, , 
4,42525,81,63911,0, , 
5,42525,115,44245,1, , 
6,42525,93,48666,1, , 
7,42525,136,72446,5, , 
8,42525,79,38414,1, , 
11,42525,189,42483,5, , 
12,42525,31,29920,1, , 
1,42524,730,79997,23, , 
2,42524,8,25015,0, , 
3,42524,52,31488,3, , 
4,42524,81,63911,2, , 
5,42524,114,44245,2, , 
6,42524,92,48666,1, , 
7,42524,131,72446,0, , 
8,42524,78,38414,2, , 
11,42524,184,42483,2, , 
12,42524,30,29920,1, , 
1,42523,707,79997,2, , 
2,42523,8,25015,8, , 
3,42523,49,31488,1, , 
4,42523,79,63911,3, , 
5,42523,112,44245,5, , 
6,42523,91,48666,0, , 
7,42523,131,72446,1, , 
8,42523,76,38414,0, , 
11,42523,182,42483,5, , 
12,42523,29,29920,1, , 
1,42522,705,79997,8, , 
3,42522,48,31488,0, , 
4,42522,76,63911,0, , 
5,42522,107,44245,2, , 
6,42522,91,48666,0, , 
7,42522,130,72446,1, , 
8,42522,76,38414,2, , 
11,42522,177,42483,5, , 
12,42522,28,29920,0, , 
1,42521,697,79997,2, , 
3,42521,48,31488,2, , 
4,42521,76,63911,1, , 
5,42521,105,44245,0, , 
6,42521,91,48666,0, , 
7,42521,129,72446,0, , 
8,42521,74,38414,5, , 
11,42521,172,42483,3, , 
12,42521,28,29920,0, , 
1,42520,695,79997,11, , 
3,42520,46,31488,1, , 
4,42520,75,63911,0, , 
5,42520,105,44245,0, , 
6,42520,91,48666,0, , 
7,42520,129,72446,0, , 
8,42520,69,38414,1, , 
11,42520,169,42483,3, , 
12,42520,28,29920,0, , 
1,42519,684,79997,8, , 
3,42519,45,31488,0, , 
4,42519,75,63911,2, , 
5,42519,105,44245,0, , 
6,42519,91,48666,1, , 
7,42519,129,72446,3, , 
8,42519,68,38414,2, , 
11,42519,166,42483,2, , 
12,42519,28,29920,1, , 
1,42518,676,79997,9, , 
3,42518,45,31488,3, , 
4,42518,73,63911,2, , 
5,42518,105,44245,5, , 
6,42518,90,48666,1, , 
7,42518,126,72446,2, , 
8,42518,66,38414,2, , 
11,42518,164,42483,4, , 
12,42518,27,29920,4, , 
1,42517,667,79997,13, , 
3,42517,42,31488,0, , 
4,42517,71,63911,4, , 
5,42517,100,44245,1, , 
6,42517,89,48666,0, , 
7,42517,124,72446,2, , 
8,42517,64,38414,0, , 
11,42517,160,42483,5, , 
12,42517,23,29920,0, , 
1,42516,654,79997,6, , 
3,42516,42,31488,0, , 
4,42516,67,63911,0, , 
5,42516,99,44245,5, , 
6,42516,89,48666,1, , 
7,42516,122,72446,8, , 
8,42516,64,38414,0, , 
11,42516,155,42483,1, , 
12,42516,23,29920,0, , 
1,42515,648,79997,6, , 
3,42515,42,31488,0, , 
4,42515,67,63911,0, , 
5,42515,94,44245,3, , 
6,42515,88,48666,0, , 
7,42515,114,72446,1, , 
8,42515,64,38414,1, , 
11,42515,154,42483,1, , 
12,42515,23,29920,0, , 
1,42514,642,79997,9, , 
3,42514,42,31488,0, , 
4,42514,67,63911,3, , 
5,42514,91,44245,1, , 
6,42514,88,48666,1, , 
7,42514,113,72446,1, , 
8,42514,63,38414,2, , 
11,42514,153,42483,3, , 
12,42514,23,29920,0, , 
1,42513,633,79997,10, , 
3,42513,42,31488,0, , 
4,42513,64,63911,0, , 
5,42513,90,44245,6, , 
6,42513,87,48666,3, , 
7,42513,112,72446,2, , 
8,42513,61,38414,0, , 
11,42513,150,42483,0, , 
12,42513,23,29920,0, , 
1,42512,623,79997,13, , 
3,42512,42,31488,1, , 
4,42512,64,63911,2, , 
5,42512,84,44245,2, , 
6,42512,84,48666,0, , 
7,42512,110,72446,2, , 
8,42512,61,38414,0, , 
11,42512,150,42483,1, , 
12,42512,23,29920,0, , 
1,42511,610,79997,11, , 
3,42511,41,31488,2, , 
4,42511,62,63911,1, , 
5,42511,82,44245,0, , 
6,42511,84,48666,2, , 
7,42511,108,72446,2, , 
8,42511,61,38414,3, , 
11,42511,149,42483,7, , 
12,42511,23,29920,0, , 
1,42510,599,79997,9, , 
3,42510,39,31488,2, , 
4,42510,61,63911,3, , 
5,42510,82,44245,7, , 
6,42510,82,48666,1, , 
7,42510,106,72446,1, , 
8,42510,58,38414,2, , 
11,42510,142,42483,2, , 
12,42510,23,29920,0, , 
1,42509,590,79997,21, , 
3,42509,37,31488,0, , 
4,42509,58,63911,1, , 
5,42509,75,44245,1, , 
6,42509,81,48666,2, , 
7,42509,105,72446,1, , 
8,42509,56,38414,0, , 
11,42509,140,42483,2, , 
12,42509,23,29920,2, , 
1,42508,569,79997,8, , 
3,42508,37,31488,0, , 
4,42508,57,63911,1, , 
5,42508,74,44245,0, , 
6,42508,79,48666,2, , 
7,42508,104,72446,2, , 
8,42508,56,38414,2, , 
11,42508,138,42483,2, , 
12,42508,21,29920,0, , 
1,42507,561,79997,6, , 
3,42507,37,31488,0, , 
4,42507,56,63911,2, , 
5,42507,74,44245,2, , 
6,42507,77,48666,1, , 
7,42507,102,72446,3, , 
8,42507,54,38414,2, , 
11,42507,136,42483,2, , 
12,42507,21,29920,0, , 
1,42506,555,79997,10, , 
3,42506,37,31488,0, , 
4,42506,54,63911,2, , 
5,42506,72,44245,0, , 
6,42506,76,48666,4, , 
7,42506,99,72446,2, , 
8,42506,52,38414,2, , 
11,42506,134,42483,2, , 
12,42506,21,29920,0, , 
1,42505,545,79997,15, , 
3,42505,37,31488,0, , 
4,42505,52,63911,0, , 
5,42505,72,44245,2, , 
6,42505,72,48666,0, , 
7,42505,97,72446,1, , 
8,42505,50,38414,3, , 
11,42505,132,42483,1, , 
12,42505,21,29920,1, , 
1,42504,530,79997,9, , 
3,42504,37,31488,0, , 
4,42504,52,63911,1, , 
5,42504,70,44245,1, , 
6,42504,72,48666,2, , 
7,42504,96,72446,3, , 
8,42504,47,38414,0, , 
11,42504,131,42483,7, , 
12,42504,20,29920,0, , 
1,42503,521,79997,6, , 
3,42503,37,31488,1, , 
4,42503,51,63911,5, , 
5,42503,69,44245,0, , 
